,country,year,fert,pop,life,continent
491,Armenia,1850,7.96,544302.0,34.0,Europe
492,Armenia,1860,7.99,595928.0,34.0,Europe
493,Armenia,1870,8.02,652450.0,31.46,Europe
494,Armenia,1880,8.05,713957.0,33.0,Europe
495,Armenia,1890,8.08,781218.0,35.0,Europe
496,Armenia,1900,8.05,855313.0,35.9,Europe
497,Armenia,1910,7.95,936124.0,38.4,Europe
498,Armenia,1920,7.85,1025070.0,28.0,Europe
499,Armenia,1930,7.04,1123006.0,43.58,Europe
500,Armenia,1940,5.52,1230298.0,49.8,Europe
501,Armenia,1950,4.53,1353506.0,62.41,Europe
502,Armenia,1951,4.51,1382982.0,62.67,Europe
503,Armenia,1952,4.49,1419913.0,63.13,Europe
504,Armenia,1953,4.48,1463017.0,63.6,Europe
505,Armenia,1954,4.48,1511188.0,64.07,Europe
506,Armenia,1955,4.49,1563508.0,64.54,Europe
507,Armenia,1956,4.51,1619242.0,65.0,Europe
508,Armenia,1957,4.53,1677837.0,65.45,Europe
509,Armenia,1958,4.55,1738902.0,65.92,Europe
510,Armenia,1959,4.56,1802171.0,66.39,Europe
511,Armenia,1960,4.55,1867396.0,66.86,Europe
512,Armenia,1961,4.51,1934239.0,67.33,Europe
513,Armenia,1962,4.44,2002170.0,67.82,Europe
514,Armenia,1963,4.32,2070427.0,68.3,Europe
515,Armenia,1964,4.16,2138133.0,68.78,Europe
516,Armenia,1965,3.98,2204650.0,69.26,Europe
517,Armenia,1966,3.79,2269475.0,69.74,Europe
518,Armenia,1967,3.61,2332624.0,70.22,Europe
519,Armenia,1968,3.45,2394635.0,70.67,Europe
520,Armenia,1969,3.31,2456370.0,71.1,Europe
521,Armenia,1970,3.21,2518408.0,71.47,Europe
522,Armenia,1971,3.12,2580894.0,71.79,Europe
523,Armenia,1972,3.03,2643464.0,72.02,Europe
524,Armenia,1973,2.94,2705584.0,72.19,Europe
525,Armenia,1974,2.85,2766495.0,72.28,Europe
526,Armenia,1975,2.75,2825650.0,72.33,Europe
527,Armenia,1976,2.65,2882831.0,72.38,Europe
528,Armenia,1977,2.56,2938181.0,72.44,Europe
529,Armenia,1978,2.48,2991954.0,72.53,Europe
530,Armenia,1979,2.42,3044564.0,72.63,Europe
531,Armenia,1980,2.39,3096298.0,72.72,Europe
532,Armenia,1981,2.37,3145885.0,72.73,Europe
533,Armenia,1982,2.38,3192877.0,72.64,Europe
534,Armenia,1983,2.41,3239212.0,72.43,Europe
535,Armenia,1984,2.44,3287588.0,72.1,Europe
536,Armenia,1985,2.48,3339147.0,71.7,Europe
537,Armenia,1986,2.52,3396511.0,71.24,Europe
538,Armenia,1987,2.55,3457054.0,70.82,Europe
539,Armenia,1988,2.57,3510439.0,70.46,Europe
540,Armenia,1989,2.57,3542720.0,70.22,Europe
541,Armenia,1990,2.54,3544695.0,70.1,Europe
542,Armenia,1991,2.48,3511912.0,69.7,Europe
543,Armenia,1992,2.4,3449497.0,68.8,Europe
544,Armenia,1993,2.3,3369673.0,68.3,Europe
545,Armenia,1994,2.18,3289943.0,68.6,Europe
546,Armenia,1995,1.8,3223173.0,69.1,Europe
547,Armenia,1996,1.8,3173425.0,69.4,Europe
548,Armenia,1997,1.7,3137652.0,70.0,Europe
549,Armenia,1998,1.5,3112958.0,70.5,Europe
550,Armenia,1999,1.4,3093820.0,70.8,Europe
551,Armenia,2000,1.3,3076098.0,71.3,Europe
552,Armenia,2001,1.2,3060036.0,71.4,Europe
553,Armenia,2002,1.2,3047249.0,71.6,Europe
554,Armenia,2003,1.4,3036420.0,71.5,Europe
555,Armenia,2004,1.4,3025982.0,71.8,Europe
556,Armenia,2005,1.4,3014917.0,71.8,Europe
557,Armenia,2006,1.3,3002161.0,71.7,Europe
558,Armenia,2007,1.4,2988117.0,72.3,Europe
559,Armenia,2008,1.4,2975029.0,72.3,Europe
560,Armenia,2009,1.6,2966108.0,72.6,Europe
561,Armenia,2010,1.55,2963496.0,73.0,Europe
562,Armenia,2011,1.5,2967984.0,73.5,Europe
563,Armenia,2012,1.47,2978339.0,73.9,Europe
564,Armenia,2013,1.44,2992192.0,74.3,Europe
565,Armenia,2014,1.42,3006154.0,74.5,Europe
566,Armenia,2015,1.41,3017712.0,74.7,Europe
567,Australia,1800,6.5,351014.0,34.05,Australia and Oceania
568,Australia,1810,6.3,342440.0,34.05,Australia and Oceania
569,Australia,1820,6.1,334002.0,34.05,Australia and Oceania
570,Australia,1830,5.79,348143.0,34.05,Australia and Oceania
571,Australia,1840,5.37,434095.0,34.05,Australia and Oceania
572,Australia,1850,4.94,742619.0,34.05,Australia and Oceania
573,Australia,1860,5.71,1256048.0,34.05,Australia and Oceania
574,Australia,1870,5.19,1724213.0,34.05,Australia and Oceania
575,Australia,1880,4.73,2253007.0,39.34,Australia and Oceania
576,Australia,1890,4.69,3088808.0,44.63,Australia and Oceania
577,Australia,1900,3.66,3743708.0,49.93,Australia and Oceania
578,Australia,1910,3.35,4408209.0,55.22,Australia and Oceania
579,Australia,1920,3.07,5345428.0,60.51,Australia and Oceania
580,Australia,1930,2.58,6473803.0,64.96,Australia and Oceania
581,Australia,1940,2.26,7052012.0,66.26,Australia and Oceania
582,Australia,1950,3.07,8177344.0,69.01,Australia and Oceania
583,Australia,1951,3.06,8417640.0,68.71,Australia and Oceania
584,Australia,1952,3.18,8627052.0,69.11,Australia and Oceania
585,Australia,1953,3.19,8821938.0,69.69,Australia and Oceania
586,Australia,1954,3.19,9014508.0,69.84,Australia and Oceania
587,Australia,1955,3.28,9212824.0,70.16,Australia and Oceania
588,Australia,1956,3.33,9420602.0,70.03,Australia and Oceania
589,Australia,1957,3.42,9637408.0,70.31,Australia and Oceania
590,Australia,1958,3.42,9859257.0,70.86,Australia and Oceania
591,Australia,1959,3.44,10079604.0,70.43,Australia and Oceania
592,Australia,1960,3.45,10292328.0,70.87,Australia and Oceania
593,Australia,1961,3.55,10494911.0,71.14,Australia and Oceania
594,Australia,1962,3.43,10691220.0,70.91,Australia and Oceania
595,Australia,1963,3.34,10892700.0,70.97,Australia and Oceania
596,Australia,1964,3.15,11114995.0,70.63,Australia and Oceania
597,Australia,1965,2.97,11368011.0,70.96,Australia and Oceania
598,Australia,1966,2.89,11657281.0,70.79,Australia and Oceania
599,Australia,1967,2.85,11975795.0,71.07,Australia and Oceania
600,Australia,1968,2.89,12305530.0,70.7,Australia and Oceania
601,Australia,1969,2.89,12621240.0,71.11,Australia and Oceania
602,Australia,1970,2.86,12904760.0,70.78,Australia and Oceania
603,Australia,1971,2.95,13150591.0,71.38,Australia and Oceania
604,Australia,1972,2.74,13364238.0,71.9,Australia and Oceania
605,Australia,1973,2.49,13552190.0,72.11,Australia and Oceania
606,Australia,1974,2.32,13725400.0,71.86,Australia and Oceania
607,Australia,1975,2.15,13892674.0,72.81,Australia and Oceania
608,Australia,1976,2.06,14054956.0,72.84,Australia and Oceania
609,Australia,1977,2.01,14211657.0,73.45,Australia and Oceania
610,Australia,1978,1.95,14368543.0,73.84,Australia and Oceania
611,Australia,1979,1.91,14532401.0,74.4,Australia and Oceania
612,Australia,1980,1.89,14708323.0,74.56,Australia and Oceania
613,Australia,1981,1.94,14898019.0,74.92,Australia and Oceania
614,Australia,1982,1.93,15101227.0,74.7,Australia and Oceania
615,Australia,1983,1.92,15318254.0,75.51,Australia and Oceania
616,Australia,1984,1.84,15548591.0,75.98,Australia and Oceania
617,Australia,1985,1.92,15791043.0,75.41,Australia and Oceania
618,Australia,1986,1.87,16047026.0,76.08,Australia and Oceania
619,Australia,1987,1.85,16314778.0,76.27,Australia and Oceania
620,Australia,1988,1.83,16585905.0,76.3,Australia and Oceania
621,Australia,1989,1.84,16849253.0,76.4,Australia and Oceania
622,Australia,1990,1.9,17096869.0,77.0,Australia and Oceania
623,Australia,1991,1.85,17325818.0,77.4,Australia and Oceania
624,Australia,1992,1.89,17538387.0,77.6,Australia and Oceania
625,Australia,1993,1.86,17738428.0,77.9,Australia and Oceania
626,Australia,1994,1.84,17932214.0,78.1,Australia and Oceania
627,Australia,1995,1.82,18124770.0,78.3,Australia and Oceania
628,Australia,1996,1.8,18318340.0,78.5,Australia and Oceania
629,Australia,1997,1.78,18512971.0,78.8,Australia and Oceania
630,Australia,1998,1.76,18709175.0,79.2,Australia and Oceania
631,Australia,1999,1.76,18906936.0,79.4,Australia and Oceania
632,Australia,2000,1.76,19107251.0,79.8,Australia and Oceania
633,Australia,2001,1.73,19308681.0,80.1,Australia and Oceania
634,Australia,2002,1.76,19514385.0,80.3,Australia and Oceania
635,Australia,2003,1.75,19735255.0,80.6,Australia and Oceania
636,Australia,2004,1.76,19985475.0,80.9,Australia and Oceania
637,Australia,2005,1.79,20274282.0,81.2,Australia and Oceania
638,Australia,2006,1.82,20606228.0,81.4,Australia and Oceania
639,Australia,2007,1.92,20975949.0,81.5,Australia and Oceania
640,Australia,2008,1.96,21370348.0,81.6,Australia and Oceania
641,Australia,2009,1.9,21770690.0,81.8,Australia and Oceania
642,Australia,2010,1.89,22162863.0,82.0,Australia and Oceania
643,Australia,2011,1.88,22542371.0,82.2,Australia and Oceania
644,Australia,2012,1.89,22911375.0,82.4,Australia and Oceania
645,Australia,2013,1.88,23270465.0,82.4,Australia and Oceania
646,Australia,2014,1.88,23622353.0,82.3,Australia and Oceania
647,Australia,2015,1.88,23968973.0,82.3,Australia and Oceania
648,Austria,1800,5.1,3205587.0,34.4,Europe
649,Austria,1810,5.1,3286650.0,34.4,Europe
650,Austria,1820,5.1,3391206.0,34.4,Europe
651,Austria,1830,5.1,3538286.0,34.4,Europe
652,Austria,1840,5.1,3728381.0,34.4,Europe
653,Austria,1850,5.1,3962619.0,34.4,Europe
654,Austria,1860,5.1,4235926.0,34.4,Europe
655,Austria,1870,4.69,4556658.0,34.4,Europe
656,Austria,1880,4.62,4947026.0,34.95,Europe
657,Austria,1890,4.24,5408503.0,37.07,Europe
658,Austria,1900,4.33,5979725.0,41.53,Europe
659,Austria,1910,3.69,6608155.0,44.48,Europe
660,Austria,1920,3.14,6459401.0,50.21,Europe
661,Austria,1930,2.32,6684058.0,55.88,Europe
662,Austria,1940,2.7,6700724.0,57.8,Europe
663,Austria,1950,1.87,6936445.0,64.87,Europe
664,Austria,1951,2.02,6930348.0,65.24,Europe
665,Austria,1952,2.06,6929289.0,66.78,Europe
666,Austria,1953,2.09,6932427.0,67.27,Europe
667,Austria,1954,2.16,6939230.0,67.3,Europe
668,Austria,1955,2.29,6949482.0,67.58,Europe
669,Austria,1956,2.49,6963298.0,67.7,Europe
670,Austria,1957,2.57,6981105.0,67.46,Europe
671,Austria,1958,2.6,7003575.0,68.46,Europe
672,Austria,1959,2.69,7031513.0,68.39,Europe
673,Austria,1960,2.7,7065525.0,68.75,Europe
674,Austria,1961,2.79,7105654.0,69.72,Europe
675,Austria,1962,2.8,7151077.0,69.51,Europe
676,Austria,1963,2.82,7199962.0,69.64,Europe
677,Austria,1964,2.8,7249855.0,70.13,Europe
678,Austria,1965,2.7,7298794.0,69.92,Europe
679,Austria,1966,2.66,7345865.0,70.22,Europe
680,Austria,1967,2.62,7390853.0,70.1,Europe
681,Austria,1968,2.59,7433328.0,70.25,Europe
682,Austria,1969,2.49,7473058.0,70.02,Europe
683,Austria,1970,2.29,7509746.0,70.07,Europe
684,Austria,1971,2.2,7543451.0,70.27,Europe
685,Austria,1972,2.09,7573660.0,70.59,Europe
686,Austria,1973,1.94,7598925.0,71.16,Europe
687,Austria,1974,1.91,7617432.0,71.15,Europe
688,Austria,1975,1.83,7628138.0,71.28,Europe
689,Austria,1976,1.69,7630536.0,71.77,Europe
690,Austria,1977,1.63,7625724.0,72.12,Europe
691,Austria,1978,1.6,7616309.0,72.2,Europe
692,Austria,1979,1.6,7605888.0,72.51,Europe
693,Austria,1980,1.65,7597269.0,72.64,Europe
694,Austria,1981,1.67,7591618.0,72.96,Europe
695,Austria,1982,1.66,7588957.0,73.12,Europe
696,Austria,1983,1.56,7589573.0,73.19,Europe
697,Austria,1984,1.52,7593397.0,73.73,Europe
698,Austria,1985,1.47,7600514.0,73.95,Europe
699,Austria,1986,1.45,7610435.0,74.43,Europe
700,Austria,1987,1.43,7623700.0,74.86,Europe
701,Austria,1988,1.45,7642479.0,75.34,Europe
702,Austria,1989,1.45,7669601.0,75.43,Europe
703,Austria,1990,1.46,7706571.0,75.7,Europe
704,Austria,1991,1.51,7755143.0,75.8,Europe
705,Austria,1992,1.51,7813393.0,76.0,Europe
706,Austria,1993,1.5,7874675.0,76.2,Europe
707,Austria,1994,1.47,7929911.0,76.5,Europe
708,Austria,1995,1.42,7972833.0,76.8,Europe
709,Austria,1996,1.45,8000453.0,77.1,Europe
710,Austria,1997,1.39,8015256.0,77.6,Europe
711,Austria,1998,1.37,8023166.0,77.8,Europe
712,Austria,1999,1.34,8032953.0,78.0,Europe
713,Austria,2000,1.37,8050884.0,78.2,Europe
714,Austria,2001,1.33,8078877.0,78.6,Europe
715,Austria,2002,1.39,8114698.0,78.8,Europe
716,Austria,2003,1.38,8155466.0,79.0,Europe
717,Austria,2004,1.42,8196624.0,79.4,Europe
718,Austria,2005,1.41,8234858.0,79.5,Europe
719,Austria,2006,1.41,8269372.0,80.0,Europe
720,Austria,2007,1.38,8301290.0,80.1,Europe
721,Austria,2008,1.41,8331465.0,80.4,Europe
722,Austria,2009,1.39,8361362.0,80.3,Europe
723,Austria,2010,1.44,8391986.0,80.5,Europe
724,Austria,2011,1.44,8423559.0,80.7,Europe
725,Austria,2012,1.46,8455477.0,80.9,Europe
726,Austria,2013,1.47,8486962.0,81.1,Europe
727,Austria,2014,1.48,8516916.0,81.2,Europe
728,Austria,2015,1.5,8544586.0,81.3,Europe
729,Azerbaijan,1800,8.1,879960.0,29.17,Europe
730,Azerbaijan,1810,8.1,879960.0,29.17,Europe
731,Azerbaijan,1820,8.1,901772.0,29.17,Europe
732,Azerbaijan,1830,8.1,965887.0,29.17,Europe
733,Azerbaijan,1840,8.1,1058574.0,29.17,Europe
734,Azerbaijan,1850,8.1,1160156.0,29.17,Europe
735,Azerbaijan,1860,8.1,1270556.0,29.17,Europe
736,Azerbaijan,1870,8.1,1391460.0,26.63,Europe
737,Azerbaijan,1880,8.1,1523060.0,28.17,Europe
738,Azerbaijan,1890,8.1,1667011.0,30.17,Europe
739,Azerbaijan,1900,7.95,1825639.0,31.07,Europe
740,Azerbaijan,1910,7.65,1998690.0,33.57,Europe
741,Azerbaijan,1920,7.35,2189291.0,30.0,Europe
742,Azerbaijan,1930,6.89,2399377.0,38.75,Europe
743,Azerbaijan,1940,6.27,2629623.0,44.97,Europe
744,Azerbaijan,1950,5.64,2895997.0,57.29,Europe
745,Azerbaijan,1951,5.59,2965338.0,57.5,Europe
746,Azerbaijan,1952,5.51,3045429.0,57.93,Europe
747,Azerbaijan,1953,5.44,3133703.0,58.36,Europe
748,Azerbaijan,1954,5.41,3228233.0,58.79,Europe
749,Azerbaijan,1955,5.39,3327733.0,59.21,Europe
750,Azerbaijan,1956,5.4,3431597.0,59.63,Europe
751,Azerbaijan,1957,5.43,3539858.0,60.05,Europe
752,Azerbaijan,1958,5.48,3653083.0,60.48,Europe
753,Azerbaijan,1959,5.53,3772187.0,60.9,Europe
754,Azerbaijan,1960,5.57,3897889.0,61.33,Europe
755,Azerbaijan,1961,5.6,4030130.0,61.76,Europe
756,Azerbaijan,1962,5.59,4167558.0,62.2,Europe
757,Azerbaijan,1963,5.55,4307315.0,62.62,Europe
758,Azerbaijan,1964,5.47,4445653.0,63.06,Europe
759,Azerbaijan,1965,5.35,4579759.0,63.49,Europe
760,Azerbaijan,1966,5.21,4708485.0,63.91,Europe
761,Azerbaijan,1967,5.06,4832098.0,64.35,Europe
762,Azerbaijan,1968,4.9,4950977.0,64.75,Europe
763,Azerbaijan,1969,4.75,5066080.0,65.14,Europe
764,Azerbaijan,1970,4.61,5178160.0,65.48,Europe
765,Azerbaijan,1971,4.48,5287272.0,65.75,Europe
766,Azerbaijan,1972,4.35,5393176.0,65.93,Europe
767,Azerbaijan,1973,4.22,5496061.0,66.04,Europe
768,Azerbaijan,1974,4.08,5596160.0,66.05,Europe
769,Azerbaijan,1975,3.95,5693796.0,66.02,Europe
770,Azerbaijan,1976,3.81,5789050.0,65.92,Europe
771,Azerbaijan,1977,3.68,5882395.0,65.8,Europe
772,Azerbaijan,1978,3.54,5975045.0,65.68,Europe
773,Azerbaijan,1979,3.41,6068531.0,65.6,Europe
774,Azerbaijan,1980,3.29,6163990.0,65.55,Europe
775,Azerbaijan,1981,3.18,6261942.0,65.61,Europe
776,Azerbaijan,1982,3.09,6362289.0,65.73,Europe
777,Azerbaijan,1983,3.03,6464775.0,65.92,Europe
778,Azerbaijan,1984,2.98,6568857.0,66.15,Europe
779,Azerbaijan,1985,2.95,6674107.0,66.37,Europe
780,Azerbaijan,1986,2.95,6779970.0,66.48,Europe
781,Azerbaijan,1987,2.95,6886428.0,66.46,Europe
782,Azerbaijan,1988,2.96,6994139.0,66.28,Europe
783,Azerbaijan,1989,2.97,7104058.0,65.98,Europe
784,Azerbaijan,1990,2.97,7216503.0,65.6,Europe
785,Azerbaijan,1991,2.94,7332519.0,65.3,Europe
786,Azerbaijan,1992,2.88,7450920.0,63.7,Europe
787,Azerbaijan,1993,2.8,7567156.0,64.0,Europe
788,Azerbaijan,1994,2.69,7675128.0,63.5,Europe
789,Azerbaijan,1995,2.56,7770806.0,64.6,Europe
790,Azerbaijan,1996,2.43,7852287.0,65.0,Europe
791,Azerbaijan,1997,2.3,7921789.0,65.3,Europe
792,Azerbaijan,1998,2.19,7984531.0,65.6,Europe
793,Azerbaijan,1999,2.11,8047997.0,65.9,Europe
794,Azerbaijan,2000,2.05,8117742.0,66.5,Europe
795,Azerbaijan,2001,2.01,8195648.0,67.2,Europe
796,Azerbaijan,2002,2.0,8280599.0,67.6,Europe
797,Azerbaijan,2003,1.99,8371536.0,67.6,Europe
798,Azerbaijan,2004,1.99,8466304.0,67.8,Europe
799,Azerbaijan,2005,1.99,8563398.0,68.2,Europe
800,Azerbaijan,2006,1.99,8662137.0,68.7,Europe
801,Azerbaijan,2007,1.99,8763359.0,69.1,Europe
802,Azerbaijan,2008,1.99,8868713.0,69.2,Europe
803,Azerbaijan,2009,1.98,8980488.0,69.7,Europe
804,Azerbaijan,2010,1.97,9099893.0,70.1,Europe
805,Azerbaijan,2011,1.96,9227512.0,70.8,Europe
806,Azerbaijan,2012,1.94,9361477.0,71.5,Europe
807,Azerbaijan,2013,1.92,9497496.0,72.1,Europe
808,Azerbaijan,2014,1.91,9629779.0,72.5,Europe
809,Azerbaijan,2015,1.89,9753968.0,72.9,Europe
810,Bahamas,1800,5.9,27350.0,35.18,North America
811,Bahamas,1810,5.9,27350.0,35.18,North America
812,Bahamas,1820,5.9,27404.0,35.18,North America
813,Bahamas,1830,5.9,27558.0,35.18,North America
814,Bahamas,1840,5.9,27768.0,35.18,North America
815,Bahamas,1850,5.9,29372.0,35.18,North America
816,Bahamas,1860,5.9,33625.0,35.18,North America
817,Bahamas,1870,5.9,38787.0,35.18,North America
818,Bahamas,1880,5.9,43344.0,35.18,North America
819,Bahamas,1890,5.9,47817.0,35.18,North America
820,Bahamas,1900,5.9,53102.0,35.18,North America
821,Bahamas,1910,5.9,55829.0,35.18,North America
822,Bahamas,1920,5.9,53436.0,35.18,North America
823,Bahamas,1930,5.52,59422.0,42.63,North America
824,Bahamas,1940,4.75,66812.0,50.9,North America
825,Bahamas,1950,3.98,79088.0,58.74,North America
826,Bahamas,1951,3.99,79984.0,58.91,North America
827,Bahamas,1952,4.02,81428.0,59.29,North America
828,Bahamas,1953,4.06,83371.0,59.67,North America
829,Bahamas,1954,4.12,85776.0,60.03,North America
830,Bahamas,1955,4.18,88619.0,60.39,North America
831,Bahamas,1956,4.25,91893.0,60.72,North America
832,Bahamas,1957,4.32,95604.0,61.06,North America
833,Bahamas,1958,4.4,99767.0,61.38,North America
834,Bahamas,1959,4.46,104406.0,61.69,North America
835,Bahamas,1960,4.5,109526.0,62.0,North America
836,Bahamas,1961,4.5,115108.0,62.29,North America
837,Bahamas,1962,4.45,121083.0,62.58,North America
838,Bahamas,1963,4.36,127331.0,62.85,North America
839,Bahamas,1964,4.22,133697.0,63.13,North America
840,Bahamas,1965,4.06,140049.0,63.4,North America
841,Bahamas,1966,3.89,146364.0,63.65,North America
842,Bahamas,1967,3.75,152607.0,63.91,North America
843,Bahamas,1968,3.64,158629.0,64.14,North America
844,Bahamas,1969,3.57,164250.0,64.39,North America
845,Bahamas,1970,3.53,169356.0,64.61,North America
846,Bahamas,1971,3.5,173867.0,64.85,North America
847,Bahamas,1972,3.47,177844.0,65.08,North America
848,Bahamas,1973,3.41,181489.0,65.3,North America
849,Bahamas,1974,3.33,185097.0,65.53,North America
850,Bahamas,1975,3.23,188882.0,65.74,North America
851,Bahamas,1976,3.14,192905.0,65.96,North America
852,Bahamas,1977,3.06,197118.0,66.16,North America
853,Bahamas,1978,3.01,201511.0,66.37,North America
854,Bahamas,1979,2.99,206038.0,66.57,North America
855,Bahamas,1980,2.99,210660.0,66.75,North America
856,Bahamas,1981,2.99,215404.0,66.95,North America
857,Bahamas,1982,2.99,220275.0,67.12,North America
858,Bahamas,1983,2.97,225185.0,67.31,North America
859,Bahamas,1984,2.92,230016.0,67.5,North America
860,Bahamas,1985,2.86,234684.0,67.67,North America
861,Bahamas,1986,2.79,239132.0,67.86,North America
862,Bahamas,1987,2.73,243391.0,68.02,North America
863,Bahamas,1988,2.68,247576.0,68.2,North America
864,Bahamas,1989,2.65,251855.0,68.35,North America
865,Bahamas,1990,2.64,256338.0,68.5,North America
866,Bahamas,1991,2.63,261117.0,68.9,North America
867,Bahamas,1992,2.62,266133.0,69.2,North America
868,Bahamas,1993,2.6,271165.0,69.7,North America
869,Bahamas,1994,2.57,275903.0,69.5,North America
870,Bahamas,1995,2.51,280151.0,69.7,North America
871,Bahamas,1996,2.44,283792.0,70.0,North America
872,Bahamas,1997,2.36,286968.0,70.2,North America
873,Bahamas,1998,2.26,290054.0,70.1,North America
874,Bahamas,1999,2.17,293572.0,70.1,North America
875,Bahamas,2000,2.07,297891.0,70.2,North America
876,Bahamas,2001,1.99,303138.0,70.3,North America
877,Bahamas,2002,1.92,309170.0,70.4,North America
878,Bahamas,2003,1.88,315757.0,71.1,North America
879,Bahamas,2004,1.86,322539.0,71.7,North America
880,Bahamas,2005,1.85,329243.0,71.7,North America
881,Bahamas,2006,1.86,335801.0,72.0,North America
882,Bahamas,2007,1.88,342259.0,71.8,North America
883,Bahamas,2008,1.89,348587.0,72.2,North America
884,Bahamas,2009,1.9,354780.0,72.7,North America
885,Bahamas,2010,1.9,360830.0,72.7,North America
886,Bahamas,2011,1.9,366711.0,72.6,North America
887,Bahamas,2012,1.89,372388.0,72.7,North America
888,Bahamas,2013,1.89,377841.0,72.9,North America
889,Bahamas,2014,1.88,383054.0,73.5,North America
890,Bahamas,2015,1.88,388019.0,73.7,North America
891,Bahrain,1800,7.03,64474.0,30.3,Asia
892,Bahrain,1810,7.03,64474.0,30.3,Asia
893,Bahrain,1820,7.02,64474.0,30.3,Asia
894,Bahrain,1830,7.02,64474.0,30.3,Asia
895,Bahrain,1840,7.01,64474.0,30.3,Asia
896,Bahrain,1850,7.01,64474.0,30.3,Asia
897,Bahrain,1860,7.0,64469.0,30.3,Asia
898,Bahrain,1870,7.0,65422.0,30.3,Asia
899,Bahrain,1880,6.99,68170.0,30.3,Asia
900,Bahrain,1890,6.99,72045.0,30.3,Asia
901,Bahrain,1900,6.98,76158.0,30.3,Asia
902,Bahrain,1910,6.98,80495.0,30.3,Asia
903,Bahrain,1920,6.97,87364.0,30.3,Asia
904,Bahrain,1930,6.98,95901.0,30.3,Asia
905,Bahrain,1940,7.01,105272.0,33.92,Asia
906,Bahrain,1950,7.03,115614.0,41.04,Asia
907,Bahrain,1951,7.01,116919.0,41.45,Asia
908,Bahrain,1952,6.97,119689.0,42.32,Asia
909,Bahrain,1953,6.95,123593.0,43.26,Asia
910,Bahrain,1954,6.94,128333.0,44.27,Asia
911,Bahrain,1955,6.94,133653.0,45.35,Asia
912,Bahrain,1956,6.95,139332.0,46.49,Asia
913,Bahrain,1957,6.97,145185.0,47.7,Asia
914,Bahrain,1958,7.01,151067.0,48.97,Asia
915,Bahrain,1959,7.05,156865.0,50.29,Asia
916,Bahrain,1960,7.09,162501.0,51.64,Asia
